,,
KSU,_chr,[[ 1.          4.3880597   2.29532164 -0.25740319  8.625     ]]
,,
AEE,_clr,"[[ -1.01030295e-14  -2.00000000e+00  -1.00000000e+00   1.11111111e+00
   -3.26086957e+00]]"
,,
AEE,_chr,[[-0.04868914  2.          1.          3.32432432  9.        ]]
,,
KSS,_clr,[[ -2.28027682   0.16733871 -13.8         -1.          -5.12068966]]
,,
KSS,_chr,[[ 2.33224756 -0.1598063   4.90625     1.         -6.5       ]]
,,
WFM,_clr,[[ -2.22653722  -1.         -13.5          0.21318681  -4.975     ]]
,,
WFM,_chr,[[ 2.33045977 -0.12866817  6.67741935  1.         -9.        ]]
,,
WFC,_clr,"[[ -2.22388060e+00   5.44009282e-15  -1.00000000e+00  -4.75862069e+00
    1.19318182e+00]]"
,,
WFC,_chr,"[[  2.29729730e+00  -2.88657986e-15   1.00000000e+00   4.80000000e+00
   -1.14117647e+00]]"
,,
IFF,_clr,[[ -3.51724138   0.1025641  -13.5         -1.          -2.        ]]
,,
IFF,_chr,"[[  1.00000000e+00   2.88657986e-15   2.23451327e+00   6.75000000e+00
   -1.30357143e+00]]"
,,
CHTR,_clr,[[-1.          0.10154525 -4.84745763 -2.29372937  5.2       ]]
,,
CHTR,_chr,[[-0.07945205  1.          7.72413793  3.3630137   2.        ]]
,,
NVDA,_clr,[[ 0.20993228 -2.29916898 -4.95945946  6.5        -1.        ]]
,,
NVDA,_chr,[[  2.31398417  -0.22527473  12.5          4.68888889   1.        ]]
,,
KORS,_clr,[[ -3.80408163   0.28277635  -1.35820896  15.375       -9.54545455]]
,,
KORS,_chr,[[  0.47066493  23.625        2.32018561   5.16666667  -7.25      ]]
,,
AVGO,_clr,[[-1.37319885 -3.52970297  3.32352941 -7.2962963   0.14593301]]
,,
AVGO,_chr,[[-0.20304569  2.29057592  8.75        1.          4.49438202]]
,,
RTN,_clr,"[[ -2.24157303e+00   3.55271368e-15  -1.00000000e+00  -4.57894737e+00
    1.07843137e+00]]"
,,
RTN,_chr,"[[ -4.55191440e-15   2.00000000e+00   1.00000000e+00   3.43859649e+00
   -1.13725490e+00]]"
,,
BMY,_clr,[[  0.13368984  -1.          -2.22745098 -16.5         -4.88461538]]
,,
BMY,_chr,[[  1.           4.8         -0.08447937   2.24899598 -10.        ]]
,,
SYMC,_clr,[[ -1.          -4.7804878    0.16432866  -2.18888889 -12.875     ]]
,,
SYMC,_chr,[[ -0.16079295   2.2195122    5.33333333   1.         -11.5       ]]
,,
DISCA,_clr,[[ -1.31341301 -51.           0.15540541  -3.60365854  -8.61538462]]
,,
DISCA,_chr,[[  1.         -47.           4.7826087   -0.19585253   2.29787234]]
,,
PAYX,_clr,"[[ -1.00000000e+00  -9.99200722e-15  -4.75000000e+00  -2.24489796e+00
    1.10638298e+00]]"
,,
PAYX,_chr,"[[  9.43689571e-15   1.00000000e+00   2.00000000e+00   3.32352941e+00
   -1.19512195e+00]]"
,,
OXY,_clr,"[[ -1.00000000e+00  -4.59701493e+00  -5.77315973e-15  -2.28802589e+00
    1.30000000e+00]]"
,,
OXY,_chr,"[[  3.21964677e-15   2.27687296e+00   1.00000000e+00   4.58490566e+00
   -1.25742574e+00]]"
,,
SHW,_clr,[[-1.          0.10035842 -3.32894737 -2.         -8.        ]]
,,
SHW,_chr,[[ 1.         -0.0766129   4.55555556  2.204      -5.        ]]
,,
ED,_clr,"[[ -3.21964677e-15  -1.00000000e+00  -2.00000000e+00  -3.33333333e+00
    1.03703704e+00]]"
,,
ED,_chr,"[[  1.00000000e+00  -6.43929354e-15   2.00000000e+00   3.08333333e+00
   -1.15384615e+00]]"
,,
DISCA,_clr,[[  0.12780269  -3.7295082   -1.31784108 -49.          -7.82352941]]
,,
DISCA,_chr,[[  2.29337539  -0.14110429   1.         -47.           4.77586207]]
,,
EA,_clr,[[-2.3325      0.19642857 -4.93518519  6.45454545 -1.        ]]
,,
EA,_chr,[[ -0.18356164   2.31926121   1.          13.72727273   4.92592593]]
,,
ORLY,_clr,[[  0.06566604  -2.47926267  -1.         -22.           3.5       ]]
,,
ORLY,_chr,[[  1.           7.          -0.05947137   2.26717557 -13.        ]]
,,
DLR,_clr,[[ -1.          -5.02564103   0.0707457   -2.3127572  -13.5       ]]
,,
DLR,_chr,[[ 1.         -0.0877551   2.          3.38461538 -9.        ]]
,,
CSX,_clr,[[-1.         -4.625       0.10989011 -2.25448029  2.71428571]]
,,
CSX,_chr,"[[  1.00000000e+00   2.30194805e+00  -1.25287356e+00   3.10862447e-15
    4.76595745e+00]]"
,,
EW,_clr,[[ -1.43764988   0.16115702   8.          -5.30612245 -22.        ]]
,,
EW,_chr,[[ -0.14536341   8.69230769   2.44836957   1.         -18.5       ]]
,,
EQIX,_clr,[[-2.26512968  0.11448598 -1.         -4.84615385  7.33333333]]
,,
EQIX,_chr,[[ -0.13636364   2.2672956    1.          14.33333333   4.78333333]]
,,
ES,_clr,[[-1.          0.02857143 -3.         -2.         -4.33333333]]
,,
ES,_chr,"[[  2.33146835e-15   1.00000000e+00   2.00000000e+00   3.00000000e+00
   -1.00000000e+00]]"
,,
ANTM,_clr,[[ 0.09895833 -3.27118644 -6.11111111 -1.         -2.        ]]
,,
ANTM,_chr,"[[ -1.20000000e+00   2.00000000e+00   3.44230769e+00   1.00000000e+00
   -4.44089210e-16]]"
,,
LUV,_clr,[[ -2.25271739  -4.48780488   0.22129436  -1.         -11.        ]]
,,
LUV,_chr,[[ 2.          1.          3.40625    -0.18313953  7.28571429]]
,,
MUR,_clr,[[ 0.32166302 -2.35013263 -8.625      -1.         -4.72477064]]
,,
MUR,_chr,[[ -0.42         5.11278195   2.28698225  11.58823529   1.        ]]
,,
WYN,_clr,"[[ -2.26506024e+00   1.28235294e+00  -1.00000000e+00  -8.88178420e-15
   -5.00000000e+00]]"
,,
WYN,_chr,[[-0.16176471  3.25742574  1.          2.          5.82352941]]
,,
LUK,_clr,[[  0.20582121  -4.56060606  -1.          -2.2507837  -12.        ]]
,,
LUK,_chr,"[[  1.00000000e+00  -1.31168831e+00   4.85454545e+00   2.28930818e+00
   -9.54791801e-15]]"
,,
ADSK,_clr,[[  0.25373134  -3.48538012  -1.35055866  -7.5625     -18.        ]]
,,
ADSK,_chr,[[ 2.26183844 -0.28671329  8.75        1.          4.62162162]]
,,
LNT,_clr,[[  0.04230118  -1.          -3.2195122   -2.          13.        ]]
,,
LNT,_chr,[[  1.          -0.03626943  15.           2.           3.03571429]]
,,
ECL,_clr,[[-1.         -3.59649123  0.09291339 -2.         -9.25      ]]
,,
ECL,_chr,"[[  2.77555756e-15   1.00000000e+00   2.00000000e+00  -1.27586207e+00
    3.33783784e+00]]"
,,
SEE,_clr,[[ -1.          -4.91803279   0.22745902 -27.          -2.24761905]]
,,
SEE,_chr,[[  2.28808864  -0.17607223  11.72727273   1.           4.60869565]]
,,
MTD,_clr,"[[ -2.21804511e+00  -1.66533454e-15  -1.00000000e+00  -4.74000000e+00
    1.24242424e+00]]"
,,
MTD,_chr,"[[  1.00000000e+00   2.21538462e+00  -4.21884749e-15   4.76923077e+00
   -1.13559322e+00]]"
,,
PVH,_clr,[[-2.4673913  -1.         -6.33333333  4.73684211  0.15859031]]
,,
PVH,_chr,[[  1.           6.65116279   2.41370558  23.          -0.22871046]]
,,
DGX,_clr,[[-2.19617225  0.08078995 -1.         -4.80645161  4.75      ]]
,,
DGX,_chr,[[ -0.1046729   2.          1.         15.          3.5      ]]
,,
NUE,_clr,"[[ -1.00000000e+00  -4.47916667e+00  -2.28106509e+00  -3.99680289e-15
    1.23333333e+00]]"
,,
NUE,_chr,"[[  1.00000000e+00   4.45000000e+00   9.10382880e-15   2.27300613e+00
   -1.18390805e+00]]"
,,
LNC,_clr,"[[ -1.32814930e+00  -3.51269036e+00   4.44089210e-15  -7.37931034e+00
    1.37301587e+00]]"
,,
LNC,_chr,[[-0.18814433  2.33414044  5.11235955 -2.27083333  1.        ]]
,,
EXPD,_clr,"[[ -2.31418919e+00   3.33066907e-15  -1.00000000e+00  -6.66666667e+00
    1.27692308e+00]]"
,,
EXPD,_chr,"[[  2.33146835e-15   4.90000000e+00   1.00000000e+00   2.26940639e+00
   -1.48148148e+00]]"
,,
UNP,_clr,"[[ -6.10622664e-15  -2.29870130e+00  -1.00000000e+00  -4.55263158e+00
    1.24390244e+00]]"
,,
UNP,_chr,"[[  2.33146835e-15   2.24734982e+00   1.00000000e+00   4.64516129e+00
   -1.13432836e+00]]"
,,
BHI,_clr,[[-1.34518519 -3.63333333 -9.3125      0.1646778   3.2       ]]
,,
BHI,_chr,[[ -0.37019231   2.32041344   4.69811321  12.42857143   1.        ]]
,,
ETFC,_clr,[[-1.         -4.62204724  0.34532374 -9.91666667 -2.31619537]]
,,
ETFC,_chr,[[ 1.36376404  3.516       6.97297297 -0.19886364 -3.33333333]]
,,
DUK,_clr,[[-1.          0.03273322 -2.         -3.12121212 -5.66666667]]
,,
DUK,_chr,"[[ -6.32827124e-15   1.00000000e+00   2.12179487e+00   1.10000000e+01
   -1.11764706e+00]]"
,,
XL,_clr,[[  0.13050314 -86.          -2.24102564  -1.          -4.8       ]]
,,
XL,_chr,"[[  2.28384279e+00  -4.55191440e-15   1.00000000e+00   6.80000000e+00
   -1.25373134e+00]]"
,,
R,_clr,[[ 0.22834646 -3.47239264 -1.         -7.39130435 -2.        ]]
,,
R,_chr,[[ 2.         -0.22746781  5.93939394  1.          3.25827815]]
,,
CLX,_clr,"[[ -1.00000000e+00   7.32747196e-15  -2.00000000e+00  -3.40000000e+00
    1.16000000e+00]]"
,,
CLX,_chr,[[ 1.         -0.04013378  3.26315789  2.          9.        ]]
,,
CMA,_clr,"[[ -1.00000000e+00  -2.25961538e+00  -3.55271368e-15  -4.78461538e+00
    1.18604651e+00]]"
,,
CMA,_chr,"[[  2.26331361e+00   8.21565038e-15   1.00000000e+00   4.51470588e+00
   -1.32142857e+00]]"
,,
BBY,_clr,[[ -4.82474227  -0.40682095 -12.77777778   9.          -2.36194896]]
,,
BBY,_chr,[[  2.54043393   6.48275862   0.44080605  17.77777778 -10.57142857]]
,,
FRT,_clr,"[[ -1.00000000e+00   7.32747196e-15  -2.00000000e+00  -3.37500000e+00
    1.14285714e+00]]"
,,
FRT,_chr,[[-0.03696858  1.          2.          3.26470588  8.        ]]
,,
UNH,_clr,[[  0.13908451  -1.          -4.83333333  -2.225      -18.        ]]
,,
UNH,_chr,[[-0.12473573  3.35869565  1.          2.          7.14285714]]
,,
BBT,_clr,"[[ -2.24423963e+00   4.66293670e-15  -1.00000000e+00  -4.78787879e+00
    1.20833333e+00]]"
,,
BBT,_chr,"[[ -6.10622664e-15   2.00000000e+00   1.00000000e+00   3.48529412e+00
   -1.28169014e+00]]"
,,
UNM,_clr,"[[  4.88498131e-15  -4.95348837e+00  -1.00000000e+00  -2.23220974e+00
    1.26744186e+00]]"
,,
UNM,_chr,"[[  1.00000000e+00   2.00000000e+00  -1.22772277e+00   8.54871729e-15
    3.39285714e+00]]"
,,
OMC,_clr,"[[ -2.00000000e+00  -6.99440506e-15  -1.00000000e+00  -3.30985915e+00
    1.09722222e+00]]"
,,
OMC,_chr,"[[ -1.10606061e+00   2.00000000e+00   1.00000000e+00   3.77475828e-15
    3.36666667e+00]]"
,,
KO,_clr,"[[ -1.00000000e+00   5.32907052e-15  -5.00000000e+00   1.10256410e+00
   -2.14851485e+00]]"
,,
KO,_chr,"[[  8.54871729e-15   1.00000000e+00   3.58823529e+00   2.00000000e+00
   -1.27777778e+00]]"
,,
VMC,_clr,[[-3.23899371  0.2147806  -1.         -6.12195122 -2.        ]]
,,
VMC,_chr,[[  2.50485437  -0.14108911   6.38461538  34.           1.        ]]
,,
KR,_clr,[[ -1.           0.08695652  -4.79166667  -2.18974359 -22.        ]]
,,
KR,_chr,"[[  1.00000000e+00  -1.77635684e-15   2.20772947e+00   4.83333333e+00
   -1.16666667e+00]]"
,,
XLNX,_clr,[[  0.16666667  -3.37078652 -12.          -2.          -1.        ]]
,,
XLNX,_chr,[[  2.33333333  -0.14947368   1.           6.77777778 -13.        ]]
,,
EXPE,_clr,[[ -1.37127371   0.24880383 -39.          12.125       -4.00478469]]
,,
EXPE,_chr,[[  1.57300885 -34.5         -0.23955432  20.71428571   4.93203883]]
,,
KEY,_clr,"[[ -1.00000000e+00  -4.90909091e+00  -2.27508091e+00   1.15053763e+00
    5.10702591e-15]]"
,,
KEY,_chr,"[[ -1.33750000e+00   2.22994652e+00   1.00000000e+00   4.54000000e+00
   -4.44089210e-16]]"
,,
ITW,_clr,"[[ -1.00000000e+00   8.65973959e-15  -2.22751323e+00   1.16250000e+00
   -4.72222222e+00]]"
,,
ITW,_chr,"[[  5.44009282e-15   1.00000000e+00   3.58823529e+00  -1.18644068e+00
    2.00000000e+00]]"
,,
KLAC,_clr,[[ -1.25986395  -3.48571429  18.           0.14041746 -10.42857143]]
,,
KLAC,_chr,[[ -0.21413721  25.           1.27856226   3.71681416 -19.        ]]
,,
SWK,_clr,[[ 0.15761821 -3.36363636 -1.         -9.33333333 -2.        ]]
,,
SWK,_chr,"[[  1.66533454e-15   2.20434783e+00   1.00000000e+00   4.83333333e+00
   -1.38888889e+00]]"
,,
PNR,_clr,[[ -2.29141104   0.21181263  -1.          13.          -4.7037037 ]]
,,
PNR,_chr,[[ -0.22526316   4.85714286   1.          21.           2.27469136]]
,,
WYNN,_clr,[[-1.39726027 -3.81560284  2.94117647 -8.35714286  0.21568627]]
,,
WYNN,_chr,[[  1.4057554    3.67826087  17.          -0.46214099   7.03225806]]
,,
SWN,_clr,[[  0.32298137  -7.35869565  -1.38473282 -15.8         -3.6722973 ]]
,,
SWN,_chr,[[  1.44393241   3.64528302  15.875       -0.424        7.54411765]]
,,
DG,_clr,[[-1.          0.12476371 -8.36363636  8.66666667 -2.45936396]]
,,
DG,_chr,[[  1.           2.22140221  -0.12121212  13.33333333   4.92307692]]
,,
DD,_clr,[[-2.21681416  0.14211438 -5.1        -1.          5.14285714]]
,,
DD,_chr,[[  1.           5.          13.33333333  -0.16883117   2.18650794]]
,,
DE,_clr,"[[ -2.22727273e+00   4.44089210e-15  -1.00000000e+00  -4.78787879e+00
    1.31746032e+00]]"
,,
DE,_chr,"[[ -1.30985915e+00   2.33061224e+00   1.00000000e+00   6.00000000e+00
   -2.10942375e-15]]"
,,
AAP,_clr,[[  0.1002004   -3.76086957  -1.25096525 -16.33333333   9.25      ]]
,,
AAP,_chr,[[ -0.08845209   1.          13.625        2.42201835  -8.        ]]
,,
WBA,_clr,[[ -1.          -3.47826087   0.13218391 -11.          -2.        ]]
,,
WBA,_chr,"[[ -1.19230769e+00   1.22124533e-15   2.29166667e+00   4.87500000e+00
    1.00000000e+00]]"
,,
TGT,_clr,[[-1.         -6.11764706  0.08278146 -3.27586207 -2.        ]]
,,
TGT,_chr,"[[  1.00000000e+00   7.77156117e-15   3.43636364e+00   2.00000000e+00
   -1.49152542e+00]]"
,,
HBAN,_clr,[[-2.27152318 -1.          0.16862745 -4.45652174 -8.125     ]]
,,
HBAN,_chr,"[[  1.00000000e+00   2.23884514e+00   4.71428571e+00   3.99680289e-15
   -1.30985915e+00]]"
,,
BIIB,_clr,[[ -1.31052632   0.24514563 -11.85714286  -3.65240642   6.11111111]]
,,
BIIB,_chr,[[ 1.33846154  8.11428571  3.46464646 -0.13370474 -9.66666667]]
,,
TSS,_clr,[[ -2.18041237   0.12035398  -1.         -12.66666667  -4.72      ]]
,,
TSS,_chr,"[[  5.55111512e-16   2.38636364e+00   1.00000000e+00  -1.39285714e+00
    6.14285714e+00]]"
,,
ATVI,_clr,[[-2.27731092  0.13023256 -5.01666667 -1.          6.75      ]]
,,
ATVI,_chr,[[ -0.13451777   1.           5.12280702   2.24864865  15.75      ]]
,,
AKAM,_clr,[[  0.23076923  -3.71978022  -1.33513514  14.         -16.6       ]]
,,
AKAM,_chr,[[  3.66836735   1.33288227  21.         -11.2         -0.1635514 ]]
,,
INTC,_clr,"[[ -2.99760217e-15  -2.23829787e+00  -1.00000000e+00  -4.82926829e+00
    1.39436620e+00]]"
,,
INTC,_chr,"[[  1.00000000e+00  -2.22044605e-16   3.58510638e+00   2.00000000e+00
   -1.41463415e+00]]"
,,
HOLX,_clr,[[  0.21231423  -2.21290323 -11.4         -1.          -4.46      ]]
,,
HOLX,_chr,[[ -0.17162471   2.25846154   4.56862745   1.          10.875     ]]
,,
M,_clr,[[-2.27108434  0.15400844 -5.31578947 -1.          5.71428571]]
,,
M,_chr,[[ -0.23529412   2.27683616   4.87096774   1.          19.        ]]
,,
MLM,_clr,[[ -1.          -4.80232558   0.20185615  -2.29483283 -11.8       ]]
,,
MLM,_chr,[[  2.28571429  -0.14039409   4.85714286   1.          14.5       ]]
,,
INTU,_clr,[[ -2.20853081   0.10442478  -1.         -13.33333333  -4.46666667]]
,,
INTU,_chr,[[ -0.12403101   4.81818182   2.18942731 -10.           1.        ]]
,,
ALXN,_clr,[[-2.32964602 -1.         -4.4921875   0.24848485 -8.85714286]]
,,
ALXN,_chr,[[  1.37903226   6.83333333   3.52017937  25.5         -0.19273743]]
,,
SLG,_clr,[[ 0.11273486 -3.26760563 -1.         -2.         -5.73333333]]
,,
SLG,_chr,[[ 1.          3.18604651 -0.1242485   2.          6.11111111]]
,,
DHR,_clr,"[[ -2.38857143e+00  -3.10862447e-15  -2.40000000e+01  -1.00000000e+00
    1.22222222e+00]]"
,,
DHR,_chr,[[ -0.11111111   1.         -21.           3.46153846   2.        ]]
,,
SLB,_clr,"[[ -2.30724638e+00   6.66133815e-15  -1.00000000e+00  -4.66666667e+00
    1.31250000e+00]]"
,,
SLB,_chr,"[[  6.21724894e-15   2.30303030e+00   1.00000000e+00   4.65573770e+00
   -1.30693069e+00]]"
,,
AJG,_clr,"[[ -1.00000000e+00   4.44089210e-15  -2.14569536e+00  -5.00000000e+00
    1.06818182e+00]]"
,,
AJG,_chr,"[[  3.29411765e+00   7.99360578e-15   1.00000000e+00   2.00000000e+00
   -1.08108108e+00]]"
,,
MCO,_clr,[[  0.18715596  -4.74468085  -1.         -12.42857143  -2.22957198]]
,,
MCO,_chr,[[-0.16632444  3.46825397  1.          9.75        2.        ]]
,,
MCK,_clr,[[ -1.           0.08545455 -12.          -2.5          2.68421053]]
,,
MCK,_chr,[[-0.07984032  1.          6.26315789  2.          3.23728814]]
,,
,,
,,
MCD,_clr,"[[ -3.77475828e-15  -2.20192308e+00  -1.00000000e+00  -5.28571429e+00
    1.19444444e+00]]"
,,
MCD,_chr,"[[  1.00000000e+00  -4.99600361e-15   2.09090909e+00   5.00000000e+00
   -1.22580645e+00]]"
,,
NRG,_clr,[[ -2.272       -4.72807018   0.21907216  -1.         -10.57894737]]
,,
NRG,_chr,[[-0.18891688  4.54205607  1.          2.31871345  8.        ]]
,,
PBCT,_clr,"[[ -1.00000000e+00   2.10942375e-15  -4.76000000e+00  -2.21717172e+00
    1.06250000e+00]]"
,,
PBCT,_chr,"[[  1.00000000e+00  -1.15384615e+00   2.99760217e-15   2.00000000e+00
    3.24000000e+00]]"
,,
VTR,_clr,[[ -1.           0.07570423  -2.21559633  -4.77777778 -14.        ]]
,,
VTR,_chr,[[  1.        -0.098      3.328125 -11.         2.      ]]
,,
AXP,_clr,"[[ -2.25110132e+00  -1.00000000e+00   9.43689571e-15  -5.03703704e+00
    1.14285714e+00]]"
,,
AXP,_chr,"[[ -8.32667268e-15   2.00000000e+00   1.00000000e+00  -1.25925926e+00
    3.39062500e+00]]"
,,
NFLX,_clr,[[ -2.64056225  -0.38145695 -20.77777778  17.42857143  -6.30188679]]
,,
NFLX,_chr,[[  2.88607595   0.45543175  21.58333333 -17.16666667   7.58139535]]
,,
EXC,_clr,[[-1.          0.07331976 -2.         -7.5        -3.35      ]]
,,
EXC,_chr,"[[  1.00000000e+00   3.37500000e+00   6.10622664e-15   2.00000000e+00
   -1.21428571e+00]]"
,,
AAPL,_clr,[[ 0.16179002 -2.45602606 -6.60869565  5.375      -1.        ]]
,,
AAPL,_chr,[[-0.15111111  2.25324675  1.          4.97959184 -5.        ]]
,,
SRCL,_clr,[[ -2.07894737 -24.66666667   0.05759162  -1.          -4.64      ]]
,,
SRCL,_chr,[[ -0.07058824   2.         -16.5          1.           3.5       ]]
,,
WU,_clr,[[  0.13693694  -2.32423208  -6.4         -1.         -24.5       ]]
,,
WU,_chr,[[  9.72727273   2.36305732  -0.17826087   1.         -11.66666667]]
,,
EXR,_clr,"[[  4.44089210e-16  -2.24657534e+00  -1.00000000e+00  -4.77777778e+00
    1.10204082e+00]]"
,,
EXR,_chr,[[ 2.         -0.05172414  1.          3.23404255  6.        ]]
,,
WY,_clr,"[[ -2.25095057e+00   1.26229508e+00  -1.00000000e+00  -4.64102564e+00
    5.21804822e-15]]"
,,
WY,_chr,"[[ -2.22044605e-16   1.00000000e+00   4.57142857e+00   2.25252525e+00
   -1.19298246e+00]]"
,,
VNO,_clr,"[[ -1.00000000e+00   1.11627907e+00  -2.77555756e-15  -4.88000000e+00
   -2.20289855e+00]]"
,,
VNO,_chr,[[-0.07706422  1.          3.36170213  2.         -8.        ]]
,,
TRIP,_clr,[[ -1.39280576   0.24        -9.5862069   14.16666667  -3.73461538]]
,,
TRIP,_chr,[[  0.50257069   5.16374269  21.5          2.28342246  -7.66666667]]
,,
SPLS,_clr,[[ -2.4775       0.23902439 -16.14285714  -6.55555556  -1.        ]]
,,
SPLS,_chr,[[  1.35019455   3.48214286  -0.16120219 -11.          12.25      ]]
,,
AWK,_clr,"[[ -1.00000000e+00   6.43929354e-15  -2.00000000e+00  -3.44444444e+00
    1.10526316e+00]]"
,,
AWK,_chr,[[-0.03428571  1.          2.          6.          3.16666667]]
,,
HST,_clr,[[ 0.16348195 -3.22794118 -2.         -1.         -5.78571429]]
,,
HST,_chr,"[[ -1.23529412e+00   2.26608187e+00   1.00000000e+00   8.88178420e-15
    4.87755102e+00]]"
,,
RIG,_clr,[[-1.37823834 -3.37944664 -9.13157895 -5.65833333  0.44415584]]
,,
RIG,_chr,[[  2.65859564   0.55555556  10.81818182  -1.65441176   5.8976378 ]]
,,
HSY,_clr,[[-1.          0.04928458 -8.75       -3.56       -2.        ]]
,,
HSY,_chr,[[  2.28476821  -0.05617978   1.          21.         -10.        ]]
,,
DLPH,_clr,[[-3.27777778  0.19020716 -1.         -6.11111111 -2.        ]]
,,
DLPH,_chr,"[[  2.29411765e+00  -1.33783784e+00   1.77635684e-15   4.68750000e+00
    1.00000000e+00]]"
,,
FBHS,_clr,[[ -4.54166667  -1.           0.18823529  -2.26756757 -10.28571429]]
,,
FBHS,_chr,[[ 2.         -0.13133641  7.30434783  1.          3.40414508]]
,,
CTSH,_clr,[[  0.2358871   -2.23049645  -4.80769231  -1.         -18.        ]]
,,
CTSH,_chr,[[  2.40895522  -0.20338983   1.           6.875      -11.        ]]
,,
GPN,_clr,[[-1.         -6.625       0.0940499  -2.36734694  4.625     ]]
,,
GPN,_chr,"[[ -6.77236045e-15   2.30952381e+00   8.11111111e+00   1.00000000e+00
   -1.35714286e+00]]"
,,
HAL,_clr,[[  0.3106576   -2.34164589  -4.82727273  -1.         -10.14285714]]
,,
HAL,_chr,[[-0.38308458  2.3494898   8.81818182  4.54954955  1.        ]]
,,
FITB,_clr,"[[ -1.00000000e+00  -4.84615385e+00   1.20270270e+00   8.21565038e-15
   -2.27500000e+00]]"
,,
FITB,_chr,"[[  3.55271368e-15   2.23750000e+00   1.00000000e+00   4.55555556e+00
   -1.28378378e+00]]"
,,
EQR,_clr,[[ -3.38461538   0.05904059 -13.          -1.          -2.        ]]
,,
EQR,_chr,[[-0.07765152  3.3442623   1.          2.         -6.66666667]]
,,
EQT,_clr,[[-1.         -3.29518072  0.2303523  -5.55102041 -2.        ]]
,,
EQT,_chr,[[ 2.         -0.19899244  3.26701571  1.          5.95833333]]
,,
GPC,_clr,"[[ -2.25257732e+00  -7.99360578e-15  -1.00000000e+00  -4.88888889e+00
    1.21568627e+00]]"
,,
GPC,_chr,"[[  2.22044605e-16   1.00000000e+00   3.47540984e+00   2.00000000e+00
   -1.12727273e+00]]"
,,
HAR,_clr,[[ -2.28641975   0.32159624 -14.16666667  -1.          -4.86086957]]
,,
HAR,_chr,[[  1.33518006   7.33333333   3.57894737  -0.2997543   19.5       ]]
,,
HAS,_clr,"[[ -1.24242424e+00   2.29000000e+02  -7.10000000e+01   1.41560799e-01
   -3.89583333e+00]]"
,,
HAS,_chr,"[[  1.29861982e+00   2.31000000e+02  -7.00000000e+01   3.86666667e+00
   -9.76645435e-02]]"
,,
CTXS,_clr,[[ 0.1793722  -3.57051282  7.125      -1.32341001 -7.88461538]]
,,
CTXS,_chr,[[  1.          12.875       -0.29157175   4.88333333   2.29737609]]
,,
LVLT,_clr,[[-1.         -2.29891304 -9.10526316  0.25115207 -4.35514019]]
,,
LVLT,_chr,[[  1.           4.87878788   2.3141994   11.38461538  -0.22394678]]
,,
GPS,_clr,[[  0.11111111  -3.67105263  -1.35146444 -12.83333333   3.86956522]]
,,
GPS,_chr,[[  1.3011734    3.7721519   13.375       -0.13364055  -6.5       ]]
,,
YUM,_clr,[[ 0.13536379 -2.47876448 -8.53846154 -1.          6.        ]]
,,
YUM,_chr,[[ 2.2107438  -0.18855932  1.          5.15555556 -8.5       ]]
,,
SYF,_clr,[[ -1.          -4.8125     -16.          -2.23943662   0.29166667]]
,,
SYF,_chr,"[[  1.00000000e+00   3.36363636e+00  -1.25000000e+00   2.00000000e+00
    6.66133815e-16]]"
,,
PHM,_clr,[[-2.34651163  0.3844086  -8.53846154 -1.         -4.55833333]]
,,
PHM,_chr,[[ 1.          4.66906475 -0.30529595  2.3752809   8.18421053]]
,,
SYK,_clr,"[[ -1.00000000e+00  -4.59090909e+00  -3.44169138e-15  -2.22929936e+00
    1.26530612e+00]]"
,,
SYK,_chr,"[[  1.00000000e+00  -9.43689571e-15   2.00000000e+00   3.57142857e+00
   -1.14814815e+00]]"
,,
LEG,_clr,[[ -1.           0.11070111  -4.97142857 -16.          -2.19341564]]
,,
LEG,_chr,"[[  1.00000000e+00   1.55431223e-15   4.73684211e+00   2.18181818e+00
   -1.11111111e+00]]"
,,
KIM,_clr,"[[ -1.00000000e+00  -3.39726027e+00  -2.77555756e-15  -2.00000000e+00
    1.15789474e+00]]"
,,
KIM,_chr,"[[  1.00000000e+00   5.99520433e-15   2.00000000e+00   3.36666667e+00
   -1.13157895e+00]]"
,,
SYY,_clr,[[-2.2         0.05116279 -1.         -4.81818182  5.        ]]
,,
SYY,_chr,[[ -0.03975535   2.19512195  26.           1.           7.2       ]]
,,
AEP,_clr,"[[ -1.00000000e+00  -3.47619048e+00   5.44009282e-15  -2.00000000e+00
    1.09375000e+00]]"
,,
AEP,_chr,"[[ -2.44249065e-15   1.00000000e+00   2.00000000e+00   3.17500000e+00
   -1.00000000e+00]]"
,,
AES,_clr,[[-2.          0.11694511 -5.63636364 -1.         -3.25714286]]
,,
AES,_chr,[[-0.13301663  2.          3.2195122   1.          5.70588235]]
,,
AET,_clr,[[  0.16117216  -2.23758865  -4.68627451  -1.         -15.5       ]]
,,
AET,_chr,"[[ -1.42857143e+00   2.24788732e+00   1.04360964e-14   1.00000000e+00
    4.67924528e+00]]"
,,
EMN,_clr,"[[ -2.25914634e+00   1.40776699e+00  -4.88000000e+00  -1.00000000e+00
   -5.77315973e-15]]"
,,
EMN,_chr,[[ 1.          3.54248366 -0.28479657  8.91666667  2.        ]]
,,
HCP,_clr,[[ -1.          -2.28638498 -20.           0.05699482  -4.77777778]]
,,
HCP,_chr,"[[  6.88338275e-15   2.00000000e+00   1.00000000e+00   3.40000000e+00
   -1.23404255e+00]]"
,,
