0,MJN,GNB,20dd_Close,0.53
0,MJN,SVC,_clr,0.48
0,MJN,RF,_clr,0.46
0,MJN,DT,_clr,0.43
0,MJN,AB,_clr,0.44
0,MJN,GNB,_clr,0.40
0,MJN,SVC,_chr,0.54
0,MJN,RF,_chr,0.44
0,MJN,DT,_chr,0.45
0,MJN,AB,_chr,0.23
0,MJN,GNB,_chr,0.36
0,WRK,SVC,1dd_Close,0.61
0,WRK,RF,1dd_Close,0.51
0,WRK,DT,1dd_Close,0.50
0,WRK,AB,1dd_Close,0.48
0,WRK,GNB,1dd_Close,0.48
0,WRK,SVC,5dd_Close,0.70
0,WRK,RF,5dd_Close,0.48
0,WRK,DT,5dd_Close,0.55
0,WRK,AB,5dd_Close,0.69
0,WRK,GNB,5dd_Close,0.51
0,WRK,SVC,20dd_Close,0.63
0,WRK,RF,20dd_Close,0.73
0,WRK,DT,20dd_Close,0.65
0,WRK,AB,20dd_Close,0.88
0,WRK,GNB,20dd_Close,0.62
0,WRK,SVC,_clr,0.40
0,WRK,RF,_clr,0.36
0,WRK,DT,_clr,0.26
0,WRK,AB,_clr,0.24
0,WRK,GNB,_clr,0.27
0,WRK,SVC,_chr,0.47
0,WRK,RF,_chr,0.46
0,WRK,DT,_chr,0.42
0,WRK,AB,_chr,0.42
0,WRK,GNB,_chr,0.37
0,NWL,SVC,1dd_Close,0.48
0,NWL,RF,1dd_Close,0.52
0,NWL,DT,1dd_Close,0.51
0,NWL,AB,1dd_Close,0.44
0,NWL,GNB,1dd_Close,0.39
0,NWL,SVC,5dd_Close,0.61
0,NWL,RF,5dd_Close,0.61
0,NWL,DT,5dd_Close,0.61
0,NWL,AB,5dd_Close,0.50
0,NWL,GNB,5dd_Close,0.57
0,NWL,SVC,20dd_Close,0.74
0,NWL,RF,20dd_Close,0.68
0,NWL,DT,20dd_Close,0.69
0,NWL,AB,20dd_Close,0.54
0,NWL,GNB,20dd_Close,0.66
0,NWL,SVC,_clr,0.49
0,NWL,RF,_clr,0.43
0,NWL,DT,_clr,0.40
0,NWL,AB,_clr,0.36
0,NWL,GNB,_clr,0.37
0,NWL,SVC,_chr,0.43
0,NWL,RF,_chr,0.44
0,NWL,DT,_chr,0.37
0,NWL,AB,_chr,0.34
0,NWL,GNB,_chr,0.39
0,GE,SVC,1dd_Close,0.49
0,GE,RF,1dd_Close,0.52
0,GE,DT,1dd_Close,0.49
0,GE,AB,1dd_Close,0.46
0,GE,GNB,1dd_Close,0.46
0,GE,SVC,5dd_Close,0.59
0,GE,RF,5dd_Close,0.54
0,GE,DT,5dd_Close,0.60
0,GE,AB,5dd_Close,0.51
0,GE,GNB,5dd_Close,0.49
0,GE,SVC,20dd_Close,0.61
0,GE,RF,20dd_Close,0.62
0,GE,DT,20dd_Close,0.60
0,GE,AB,20dd_Close,0.72
0,GE,GNB,20dd_Close,0.59
0,GE,SVC,_clr,0.50
0,GE,RF,_clr,0.44
0,GE,DT,_clr,0.42
0,GE,AB,_clr,0.20
0,GE,GNB,_clr,0.44
0,GE,SVC,_chr,0.45
0,GE,RF,_chr,0.44
0,GE,DT,_chr,0.39
0,GE,AB,_chr,0.30
0,GE,GNB,_chr,0.39
0,GD,SVC,1dd_Close,0.55
0,GD,RF,1dd_Close,0.50
0,GD,DT,1dd_Close,0.49
0,GD,AB,1dd_Close,0.50
0,GD,GNB,1dd_Close,0.42
0,GD,SVC,5dd_Close,0.54
0,GD,RF,5dd_Close,0.54
0,GD,DT,5dd_Close,0.55
0,GD,AB,5dd_Close,0.56
0,GD,GNB,5dd_Close,0.52
0,GD,SVC,20dd_Close,0.73
0,GD,RF,20dd_Close,0.61
0,GD,DT,20dd_Close,0.63
0,GD,AB,20dd_Close,0.69
0,GD,GNB,20dd_Close,0.62
0,GD,SVC,_clr,0.42
0,GD,RF,_clr,0.39
0,GD,DT,_clr,0.38
0,GD,AB,_clr,0.28
0,GD,GNB,_clr,0.38
0,GD,SVC,_chr,0.48
0,GD,RF,_chr,0.49
0,GD,DT,_chr,0.46
0,GD,AB,_chr,0.39
0,GD,GNB,_chr,0.40
0,VAR,SVC,1dd_Close,0.57
0,VAR,RF,1dd_Close,0.52
0,VAR,DT,1dd_Close,0.50
0,VAR,AB,1dd_Close,0.50
0,VAR,GNB,1dd_Close,0.51
0,VAR,SVC,5dd_Close,0.61
0,VAR,RF,5dd_Close,0.55
0,VAR,DT,5dd_Close,0.55
0,VAR,AB,5dd_Close,0.51
0,VAR,GNB,5dd_Close,0.54
0,VAR,SVC,20dd_Close,0.64
0,VAR,RF,20dd_Close,0.57
0,VAR,DT,20dd_Close,0.56
0,VAR,AB,20dd_Close,0.52
0,VAR,GNB,20dd_Close,0.57
0,VAR,SVC,_clr,0.44
0,VAR,RF,_clr,0.42
0,VAR,DT,_clr,0.42
0,VAR,AB,_clr,0.30
0,VAR,GNB,_clr,0.42
0,VAR,SVC,_chr,0.47
0,VAR,RF,_chr,0.45
0,VAR,DT,_chr,0.43
0,VAR,AB,_chr,0.39
0,VAR,GNB,_chr,0.37
0,AMZN,SVC,1dd_Close,0.55
0,AMZN,RF,1dd_Close,0.49
0,AMZN,DT,1dd_Close,0.56
0,AMZN,AB,1dd_Close,0.52
0,AMZN,GNB,1dd_Close,0.46
0,AMZN,SVC,5dd_Close,0.54
0,AMZN,RF,5dd_Close,0.54
0,AMZN,DT,5dd_Close,0.54
0,AMZN,AB,5dd_Close,0.61
0,AMZN,GNB,5dd_Close,0.56
0,AMZN,SVC,20dd_Close,0.62
0,AMZN,RF,20dd_Close,0.62
0,AMZN,DT,20dd_Close,0.66
0,AMZN,AB,20dd_Close,0.76
0,AMZN,GNB,20dd_Close,0.63
0,AMZN,SVC,_clr,0.57
0,AMZN,RF,_clr,0.56
0,AMZN,DT,_clr,0.56
0,AMZN,AB,_clr,0.56
0,AMZN,GNB,_clr,0.39
0,AMZN,SVC,_chr,0.59
0,AMZN,RF,_chr,0.58
0,AMZN,DT,_chr,0.53
0,AMZN,AB,_chr,0.59
0,AMZN,GNB,_chr,0.39
0,NTAP,SVC,1dd_Close,0.60
0,NTAP,RF,1dd_Close,0.51
0,NTAP,DT,1dd_Close,0.49
0,NTAP,AB,1dd_Close,0.48
0,NTAP,GNB,1dd_Close,0.54
0,NTAP,SVC,5dd_Close,0.50
0,NTAP,RF,5dd_Close,0.52
0,NTAP,DT,5dd_Close,0.50
0,NTAP,AB,5dd_Close,0.51
0,NTAP,GNB,5dd_Close,0.51
0,NTAP,SVC,20dd_Close,0.69
0,NTAP,RF,20dd_Close,0.59
0,NTAP,DT,20dd_Close,0.58
0,NTAP,AB,20dd_Close,0.77
0,NTAP,GNB,20dd_Close,0.58
0,NTAP,SVC,_clr,0.33
0,NTAP,RF,_clr,0.34
0,NTAP,DT,_clr,0.37
0,NTAP,AB,_clr,0.30
0,NTAP,GNB,_clr,0.34
0,NTAP,SVC,_chr,0.60
0,NTAP,RF,_chr,0.57
0,NTAP,DT,_chr,0.54
0,NTAP,AB,_chr,0.58
0,NTAP,GNB,_chr,0.45
0,MAS,SVC,1dd_Close,0.53
0,MAS,RF,1dd_Close,0.52
0,MAS,DT,1dd_Close,0.53
0,MAS,AB,1dd_Close,0.52
0,MAS,GNB,1dd_Close,0.50
0,MAS,SVC,5dd_Close,0.53
0,MAS,RF,5dd_Close,0.53
0,MAS,DT,5dd_Close,0.64
0,MAS,AB,5dd_Close,0.59
0,MAS,GNB,5dd_Close,0.57
0,MAS,SVC,20dd_Close,0.74
0,MAS,RF,20dd_Close,0.61
0,MAS,DT,20dd_Close,0.61
0,MAS,AB,20dd_Close,0.59
0,MAS,GNB,20dd_Close,0.62
0,MAS,SVC,_clr,0.52
0,MAS,RF,_clr,0.51
0,MAS,DT,_clr,0.47
0,MAS,AB,_clr,0.37
0,MAS,GNB,_clr,0.43
0,MAS,SVC,_chr,0.36
0,MAS,RF,_chr,0.37
0,MAS,DT,_chr,0.34
0,MAS,AB,_chr,0.29
0,MAS,GNB,_chr,0.31
0,MAR,SVC,1dd_Close,0.52
0,MAR,RF,1dd_Close,0.54
0,MAR,DT,1dd_Close,0.54
0,MAR,AB,1dd_Close,0.52
0,MAR,GNB,1dd_Close,0.50
0,MAR,SVC,5dd_Close,0.62
0,MAR,RF,5dd_Close,0.56
0,MAR,DT,5dd_Close,0.56
0,MAR,AB,5dd_Close,0.53
0,MAR,GNB,5dd_Close,0.54
