alpha,cash,dix,gamma,i_value,index,p_value,simrun,time 
0.2,60802718.0,13799,0.8,1053310639,SP500_50,998565255.0,3,1475046000
0.2,60802718.0,13800,0.8,1051038507,SP500_50,994272495.0,3,1475132400
0.2,60802718.0,13801,0.8,1047894241,SP500_50,991451384.0,3,1475218800
0.2,60802718.0,13802,0.8,1048860594,SP500_50,994668272.0,3,1475478000
0.2,60802718.0,13803,0.8,1031486091,SP500_50,974180918.0,3,1475564400
0.2,60421.0,13804,0.8,1019506166,SP500_50,1028945916.0,3,1475650800
0.2,60849383.0,13805,0.8,1018650713,SP500_50,967152294.0,3,1475737200
0.2,375546.0,13806,0.8,1014612053,SP500_50,1022178181.0,3,1475823600
0.2,60885362.0,13807,0.8,1018774545,SP500_50,965236716.0,3,1476082800
0.2,9.0,13808,0.8,1016612725,SP500_50,1027320248.0,3,1476169200
0.2,61030763.0,13809,0.8,1022367664,SP500_50,971673366.0,3,1476255600
0.2,11791.0,13810,0.8,1022365588,SP500_50,1033399757.0,3,1476342000
0.2,60702320.0,13811,0.8,1021032405,SP500_50,970260898.0,3,1476428400
0.2,347534.0,13812,0.8,1022817574,SP500_50,1031836037.0,3,1476687600
0.2,10.0,13813,0.8,1024735307,SP500_50,1035307180.0,3,1476774000
0.2,2499.0,13814,0.8,1026808354,SP500_50,1036610769.0,3,1476860400
0.2,38.0,13815,0.8,1006423735,SP500_50,1017991972.0,3,1476946800
0.2,681092218.0,13816,0.8,983417658,SP500_50,293217176.0,3,1477033200
0.2,1038064.0,13817,0.8,975818837,SP500_50,972674199.0,3,1477292400
0.2,419868214.0,13818,0.8,970394838,SP500_50,545737592.0,3,1477378800
0.2,1403903.0,13819,0.8,964805355,SP500_50,960642204.0,3,1477465200
0.2,13675726.0,13820,0.8,981292551,SP500_50,963672701.0,3,1477551600
0.2,6488852.0,13821,0.8,978811198,SP500_50,970639413.0,3,1477638000
0.2,424692520.0,13822,0.8,978527627,SP500_50,558468703.0,3,1477897200
0.2,366592298.0,13823,0.8,968101252,SP500_50,612996499.0,3,1477983600
0.2,423790203.0,13824,0.8,955843035,SP500_50,549026444.0,3,1478070000
0.2,4908236.0,13713,0.8,1018382711,SP500_50,1000900242.0,4,1464246000
0.2,449568238.0,13714,0.8,1024659394,SP500_50,563752127.0,4,1464332400
0.2,469689511.0,13715,0.8,1029745370,SP500_50,545972438.0,4,1464678000
0.2,5221194.0,13716,0.8,1019291209,SP500_50,1004593234.0,4,1464764400
0.2,5221194.0,13717,0.8,1024406187,SP500_50,1009498122.0,4,1464850800
0.2,442961355.0,13718,0.8,1030384034,SP500_50,577334219.0,4,1464937200
0.2,442961355.0,13719,0.8,1029985325,SP500_50,579067202.0,4,1465196400
0.2,2401837.0,13720,0.8,1045363615,SP500_50,1028097438.0,4,1465282800
0.2,2401889.0,13721,0.8,1043992629,SP500_50,1027043219.0,4,1465369200
0.2,2401889.0,13722,0.8,1050322218,SP500_50,1033409024.0,4,1465455600
0.2,2401889.0,13723,0.8,1059042824,SP500_50,1041687185.0,4,1465542000
0.2,455166418.0,13724,0.8,1055295774,SP500_50,588183094.0,4,1465801200
0.2,617861.0,13725,0.8,1060933013,SP500_50,1045696327.0,4,1465887600
0.2,459792933.0,13726,0.8,1059108336,SP500_50,589150644.0,4,1465974000
0.2,459792933.0,13727,0.8,1067609758,SP500_50,592008642.0,4,1466060400
0.2,1551735.0,13728,0.8,1073891956,SP500_50,1052978250.0,4,1466146800
0.2,5084518.0,13729,0.8,1074882233,SP500_50,1050412372.0,4,1466406000
0.2,0.0,13730,0.8,1082423164,SP500_50,1062433572.0,4,1466492400
0.2,408886979.0,13731,0.8,1084317088,SP500_50,656861854.0,4,1466578800
0.2,0.0,13732,0.8,1098676584,SP500_50,1076045262.0,4,1466665200
0.2,4353506.0,13733,0.8,1088269102,SP500_50,1060577263.0,4,1466751600
0.2,4353506.0,13734,0.8,1094365517,SP500_50,1067766260.0,4,1467010800
0.2,31296.0,13735,0.8,1097845562,SP500_50,1074611436.0,4,1467097200
0.2,452790529.0,13736,0.8,1108746353,SP500_50,638600543.0,4,1467183600
0.2,2266907.0,13737,0.8,1125763246,SP500_50,1099450325.0,4,1467270000
0.2,476547508.0,13738,0.8,1133296835,SP500_50,631749285.0,4,1467356400
0.2,476547452.0,13739,0.8,1132844730,SP500_50,628488065.0,4,1467702000
0.2,5377962.0,13740,0.8,1134383799,SP500_50,1109922019.0,4,1467788400
0.2,480679743.0,13741,0.8,1116326472,SP500_50,621723101.0,4,1467874800
0.2,5024088.0,13742,0.8,1127112475,SP500_50,1104642537.0,4,1467961200
0.2,479252776.0,13743,0.8,1126202165,SP500_50,626650186.0,4,1468220400
0.2,479252776.0,13744,0.8,1122727235,SP500_50,627127288.0,4,1468306800
0.2,457906178.0,13745,0.8,1131193869,SP500_50,653242289.0,4,1468393200
0.2,457906178.0,13746,0.8,1132972765,SP500_50,656138869.0,4,1468479600
0.2,457906178.0,13747,0.8,1134800496,SP500_50,658111748.0,4,1468566000
0.2,457906178.0,13748,0.8,1134717672,SP500_50,657798087.0,4,1468825200
0.2,400369597.0,13749,0.8,1130609393,SP500_50,713075513.0,4,1468911600
0.2,862923.0,13750,0.8,1129689499,SP500_50,1114540575.0,4,1468998000
0.2,456709384.0,13751,0.8,1124738776,SP500_50,652575172.0,4,1469084400
0.2,399071352.0,13752,0.8,1139656961,SP500_50,719043894.0,4,1469170800
0.2,456517842.0,13753,0.8,1134794209,SP500_50,657941410.0,4,1469430000
0.2,399418027.0,13754,0.8,1117911956,SP500_50,707360029.0,4,1469516400
0.2,456626430.0,13755,0.8,1125079616,SP500_50,651058690.0,4,1469602800
0.2,456626430.0,13756,0.8,1117623125,SP500_50,646489833.0,4,1469689200
0.2,456626430.0,13757,0.8,1132435640,SP500_50,655955754.0,4,1469775600
0.2,456626430.0,13758,0.8,1121564915,SP500_50,652714246.0,4,1470034800
0.2,456626430.0,13759,0.8,1115436773,SP500_50,650544815.0,4,1470121200
0.2,14132386.0,13760,0.8,1114504747,SP500_50,1093631944.0,4,1470207600
0.2,476335730.0,13761,0.8,1113708840,SP500_50,629228641.0,4,1470294000
0.2,4881862.0,13762,0.8,1111939013,SP500_50,1102099233.0,4,1470380400
0.2,474570854.0,13763,0.8,1109858560,SP500_50,628609833.0,4,1470639600
0.2,474570854.0,13764,0.8,1112359569,SP500_50,630687818.0,4,1470726000
0.2,474570854.0,13765,0.8,1115343492,SP500_50,632395105.0,4,1470812400
0.2,474570854.0,13766,0.8,1118156451,SP500_50,634763653.0,4,1470898800
0.2,474570854.0,13767,0.8,1114025462,SP500_50,632801628.0,4,1470985200
0.2,17000.0,13768,0.8,1110429418,SP500_50,1104698098.0,4,1471244400
0.2,8236978.0,13769,0.8,1087804715,SP500_50,1073871746.0,4,1471330800
0.2,468283871.0,13770,0.8,1089407789,SP500_50,612565483.0,4,1471417200
0.2,8175294.0,13771,0.8,1080798524,SP500_50,1066507767.0,4,1471503600
0.2,464387351.0,13772,0.8,1071590522,SP500_50,601380553.0,4,1471590000
0.2,869287.0,13773,0.8,1071308759,SP500_50,1063627138.0,4,1471849200
0.2,463045852.0,13774,0.8,1071826858,SP500_50,600168414.0,4,1471935600
0.2,7598932.0,13775,0.8,1071507097,SP500_50,1056390431.0,4,1472022000
0.2,462630375.0,13776,0.8,1075855347,SP500_50,603294282.0,4,1472108400
0.2,8170184.0,13777,0.8,1064310188,SP500_50,1049894510.0,4,1472194800
0.2,8170184.0,13778,0.8,1072554520,SP500_50,1058283401.0,4,1472454000
0.2,3.0,13779,0.8,1069146941,SP500_50,1063607130.0,4,1472540400
0.2,8216814.0,13780,0.8,1068864344,SP500_50,1055225311.0,4,1472626800
0.2,465121161.0,13781,0.8,1071715997,SP500_50,602205269.0,4,1472713200
0.2,465121161.0,13782,0.8,1074966915,SP500_50,602572252.0,4,1472799600
0.2,465121161.0,13783,0.8,1084677317,SP500_50,606302331.0,4,1473145200
0.2,465121161.0,13784,0.8,1087308681,SP500_50,606779968.0,4,1473231600
0.2,465121161.0,13785,0.8,1085300396,SP500_50,605625148.0,4,1473318000
0.2,12261154.0,13786,0.8,1048199548,SP500_50,1037471651.0,4,1473404400
0.2,12261154.0,13787,0.8,1069170953,SP500_50,1058831762.0,4,1473663600
0.2,12261154.0,13788,0.8,1048078423,SP500_50,1037799902.0,4,1473750000
0.2,171480.0,13789,0.8,1046887160,SP500_50,1048987311.0,4,1473836400
0.2,12203918.0,13790,0.8,1058235709,SP500_50,1049192204.0,4,1473922800
0.2,405147104.0,13791,0.8,1053699236,SP500_50,650428143.0,4,1474009200
0.2,3140678.0,13792,0.8,1046653042,SP500_50,1051519229.0,4,1474268400
0.2,469291554.0,13793,0.8,1044556473,SP500_50,586984312.0,4,1474354800
0.2,10914540.0,13794,0.8,1057887523,SP500_50,1051331594.0,4,1474441200
0.2,10914540.0,13795,0.8,1069741109,SP500_50,1061412531.0,4,1474527600
0.2,470545389.0,13796,0.8,1073636202,SP500_50,603706648.0,4,1474614000
0.2,9952596.0,13797,0.8,1067816914,SP500_50,1060395776.0,4,1474873200
0.2,9952596.0,13798,0.8,1074913162,SP500_50,1067647099.0,4,1474959600
0.2,465037647.0,13799,0.8,1057669663,SP500_50,591649447.0,4,1475046000
0.2,465037647.0,13800,0.8,1055388128,SP500_50,588552033.0,4,1475132400
0.2,465037647.0,13801,0.8,1052230850,SP500_50,586926268.0,4,1475218800
0.2,465037647.0,13802,0.8,1053201201,SP500_50,588549362.0,4,1475478000
0.2,465037647.0,13803,0.8,1035754796,SP500_50,576728268.0,4,1475564400
0.2,14774937.0,13804,0.8,1023725293,SP500_50,1023603596.0,4,1475650800
0.2,465383562.0,13805,0.8,1022866300,SP500_50,572793727.0,4,1475737200
0.2,18055733.0,13806,0.8,1018810926,SP500_50,1017093602.0,4,1475823600
0.2,465649700.0,13807,0.8,1022990644,SP500_50,571886481.0,4,1476082800
0.2,14779485.0,13808,0.8,1020819878,SP500_50,1022579021.0,4,1476169200
0.2,466726428.0,13809,0.8,1026598634,SP500_50,575096469.0,4,1476255600
0.2,14460243.0,13810,0.8,1026596549,SP500_50,1027353620.0,4,1476342000
0.2,464292040.0,13811,0.8,1025257849,SP500_50,574793166.0,4,1476428400
0.2,16189683.0,13812,0.8,1027050406,SP500_50,1024457244.0,4,1476687600
0.2,16.0,13813,0.8,1028976075,SP500_50,1041579199.0,4,1476774000
0.2,16227615.0,13814,0.8,1031057700,SP500_50,1027383310.0,4,1476860400
0.2,16227615.0,13815,0.8,1010588722,SP500_50,1006576611.0,4,1476946800
0.2,476498867.0,13816,0.8,987487436,SP500_50,513367945.0,4,1477033200
0.2,8069761.0,13817,0.8,979857168,SP500_50,980281481.0,4,1477292400
0.2,431919420.0,13818,0.8,974410723,SP500_50,548249744.0,4,1477378800
0.2,4557284.0,13819,0.8,968798108,SP500_50,972033699.0,4,1477465200
0.2,17090040.0,13820,0.8,985353535,SP500_50,974978124.0,4,1477551600
0.2,17090040.0,13821,0.8,982861913,SP500_50,974688173.0,4,1477638000
0.2,436842199.0,13822,0.8,982577169,SP500_50,560987015.0,4,1477897200
0.2,377514196.0,13823,0.8,972107645,SP500_50,616765695.0,4,1477983600
0.2,435920862.0,13824,0.8,959798698,SP500_50,551515960.0,4,1478070000
0.2,4908236.0,13713,0.8,1022597189,SP500_50,1000900242.0,5,1464246000
0.2,449568238.0,13714,0.8,1028899847,SP500_50,563752127.0,5,1464332400
0.2,469689511.0,13715,0.8,1034006871,SP500_50,545972438.0,5,1464678000
0.2,5221194.0,13716,0.8,1023509446,SP500_50,1004593234.0,5,1464764400
0.2,5221194.0,13717,0.8,1028645592,SP500_50,1009498122.0,5,1464850800
0.2,442961355.0,13718,0.8,1034648178,SP500_50,577334219.0,5,1464937200
0.2,442961355.0,13719,0.8,1034247819,SP500_50,579067202.0,5,1465196400
0.2,2401837.0,13720,0.8,1049689751,SP500_50,1028097438.0,5,1465282800
0.2,2401837.0,13721,0.8,1048313091,SP500_50,1027043271.0,5,1465369200
0.2,2401837.0,13722,0.8,1054668875,SP500_50,1033409076.0,5,1465455600
0.2,2401837.0,13723,0.8,1063425569,SP500_50,1041687238.0,5,1465542000
0.2,455166419.0,13724,0.8,1059663013,SP500_50,588183094.0,5,1465801200
0.2,617862.0,13725,0.8,1065323582,SP500_50,1045696327.0,5,1465887600
0.2,459792934.0,13726,0.8,1063491353,SP500_50,589150644.0,5,1465974000
0.2,459792934.0,13727,0.8,1072027957,SP500_50,592008642.0,5,1466060400
0.2,1551736.0,13728,0.8,1078336154,SP500_50,1052978250.0,5,1466146800
0.2,5084519.0,13729,0.8,1079330529,SP500_50,1050412372.0,5,1466406000
0.2,1.0,13730,0.8,1086902667,SP500_50,1062433572.0,5,1466492400
0.2,6.0,13731,0.8,1088804429,SP500_50,1064607262.0,5,1466578800
0.2,1.0,13732,0.8,1103223350,SP500_50,1078567144.0,5,1466665200
0.2,4766477.0,13733,0.8,1092772798,SP500_50,1062657087.0,5,1466751600
0.2,4766477.0,13734,0.8,1098894443,SP500_50,1069857930.0,5,1467010800
0.2,34263.0,13735,0.8,1102388889,SP500_50,1077106469.0,5,1467097200
0.2,455250742.0,13736,0.8,1113334792,SP500_50,638684460.0,5,1467183600
0.2,3077986.0,13737,0.8,1130422107,SP500_50,1101184883.0,5,1467270000
0.2,479102807.0,13738,0.8,1137986874,SP500_50,631749285.0,5,1467356400
0.2,4335891.0,13739,0.8,1137532898,SP500_50,1105957743.0,5,1467702000
0.2,17714.0,13740,0.8,1139078336,SP500_50,1111669568.0,5,1467788400
0.2,476126890.0,13741,0.8,1120946281,SP500_50,621723101.0,5,1467874800
0.2,3570321.0,13742,0.8,1131776920,SP500_50,1101535112.0,5,1467961200
0.2,474709220.0,13743,0.8,1130862843,SP500_50,626650186.0,5,1468220400
0.2,474709220.0,13744,0.8,1127373533,SP500_50,627127288.0,5,1468306800
0.2,453501413.0,13745,0.8,1135875205,SP500_50,653103497.0,5,1468393200
0.2,453501413.0,13746,0.8,1137661463,SP500_50,655998706.0,5,1468479600
0.2,453501413.0,13747,0.8,1139496758,SP500_50,657969940.0,5,1468566000
0.2,453501413.0,13748,0.8,1139413591,SP500_50,657655456.0,5,1468825200
0.2,396336865.0,13749,0.8,1135288310,SP500_50,712566887.0,5,1468911600
0.2,854646.0,13750,0.8,1134364609,SP500_50,1109990054.0,5,1468998000
0.2,452316302.0,13751,0.8,1129393398,SP500_50,652435283.0,5,1469084400
0.2,395049677.0,13752,0.8,1144373321,SP500_50,718530076.0,5,1469170800
0.2,452125994.0,13753,0.8,1139490445,SP500_50,657800699.0,5,1469430000
0.2,395396150.0,13754,0.8,1122538326,SP500_50,706850130.0,5,1469516400
0.2,452233878.0,13755,0.8,1129735649,SP500_50,650919076.0,5,1469602800
0.2,452233878.0,13756,0.8,1122248300,SP500_50,646350219.0,5,1469689200
0.2,452233878.0,13757,0.8,1137122115,SP500_50,655813123.0,5,1469775600
0.2,452233878.0,13758,0.8,1126206402,SP500_50,652574906.0,5,1470034800
0.2,452233878.0,13759,0.8,1120052900,SP500_50,650411784.0,5,1470121200
0.2,12600050.0,13760,0.8,1119117016,SP500_50,1090636775.0,5,1470207600
0.2,471814994.0,13761,0.8,1118317815,SP500_50,629228641.0,5,1470294000
0.2,3424936.0,13762,0.8,1116540665,SP500_50,1099035423.0,5,1470380400
0.2,470061588.0,13763,0.8,1114451602,SP500_50,628609833.0,5,1470639600
0.2,470061588.0,13764,0.8,1116962961,SP500_50,630687818.0,5,1470726000
0.2,470061588.0,13765,0.8,1119959233,SP500_50,632395105.0,5,1470812400
0.2,470061588.0,13766,0.8,1122783833,SP500_50,634763653.0,5,1470898800
0.2,470061588.0,13767,0.8,1118635749,SP500_50,632801628.0,5,1470985200
0.2,11696.0,13768,0.8,1115024822,SP500_50,1100190219.0,5,1471244400
0.2,5666660.0,13769,0.8,1092306489,SP500_50,1071993384.0,5,1471330800
0.2,463834082.0,13770,0.8,1093916198,SP500_50,612565483.0,5,1471417200
0.2,6740100.0,13771,0.8,1085271304,SP500_50,1063493173.0,5,1471503600
0.2,459963092.0,13772,0.8,1076025195,SP500_50,601380553.0,5,1471590000
0.2,860669.0,13773,0.8,1075742266,SP500_50,1059212493.0,5,1471849200
0.2,458634636.0,13774,0.8,1076262509,SP500_50,600168414.0,5,1471935600
0.2,6177304.0,13775,0.8,1075941425,SP500_50,1053400843.0,5,1472022000
0.2,458221886.0,13776,0.8,1080307670,SP500_50,603294282.0,5,1472108400
0.2,6749462.0,13777,0.8,1068714733,SP500_50,1046923292.0,5,1472194800
0.2,6749462.0,13778,0.8,1076993183,SP500_50,1055287646.0,5,1472454000
0.2,0.0,13779,0.8,1073571501,SP500_50,1059188271.0,5,1472540400
0.2,6787984.0,13780,0.8,1073287736,SP500_50,1052239256.0,5,1472626800
0.2,460688495.0,13781,0.8,1076151189,SP500_50,602205269.0,5,1472713200
0.2,460688495.0,13782,0.8,1079415561,SP500_50,602572252.0,5,1472799600
0.2,460688495.0,13783,0.8,1089166149,SP500_50,606302331.0,5,1473145200
0.2,460688495.0,13784,0.8,1091808402,SP500_50,606779968.0,5,1473231600
0.2,460688495.0,13785,0.8,1089791806,SP500_50,605625148.0,5,1473318000
0.2,10832628.0,13786,0.8,1052537420,SP500_50,1034463449.0,5,1473404400
0.2,10832628.0,13787,0.8,1073595613,SP500_50,1055780021.0,5,1473663600
0.2,10832628.0,13788,0.8,1052415794,SP500_50,1034813178.0,5,1473750000
0.2,151502.0,13789,0.8,1051219601,SP500_50,1044567654.0,5,1473836400
0.2,10782060.0,13790,0.8,1062615115,SP500_50,1046174713.0,5,1473922800
0.2,401116598.0,13791,0.8,1058059868,SP500_50,650034877.0,5,1474009200
0.2,3109456.0,13792,0.8,1050984514,SP500_50,1047124486.0,5,1474268400
0.2,464821409.0,13793,0.8,1048879268,SP500_50,586984312.0,5,1474354800
0.2,9473945.0,13794,0.8,1062265488,SP500_50,1048318310.0,5,1474441200
0.2,9473945.0,13795,0.8,1074168129,SP500_50,1058371362.0,5,1474527600
0.2,466066957.0,13796,0.8,1078079341,SP500_50,603706648.0,5,1474614000
0.2,8509347.0,13797,0.8,1072235970,SP500_50,1057369876.0,5,1474873200
0.2,8509347.0,13798,0.8,1079361585,SP500_50,1064601472.0,5,1474959600
0.2,460595509.0,13799,0.8,1062046726,SP500_50,591649447.0,5,1475046000
0.2,460595509.0,13800,0.8,1059755749,SP500_50,588552033.0,5,1475132400
0.2,460595509.0,13801,0.8,1056585405,SP500_50,586926268.0,5,1475218800
0.2,460595509.0,13802,0.8,1057559772,SP500_50,588549362.0,5,1475478000
0.2,460595509.0,13803,0.8,1040041167,SP500_50,576728268.0,5,1475564400
0.2,13348447.0,13804,0.8,1027961881,SP500_50,1020587949.0,5,1475650800
0.2,460939107.0,13805,0.8,1027099333,SP500_50,572793727.0,5,1475737200
0.2,16612868.0,13806,0.8,1023027176,SP500_50,1014092012.0,5,1475823600
0.2,461203460.0,13807,0.8,1027224191,SP500_50,571886481.0,5,1476082800
0.2,13354626.0,13808,0.8,1025044442,SP500_50,1019561268.0,5,1476169200
0.2,462272972.0,13809,0.8,1030847112,SP500_50,575096469.0,5,1476255600
0.2,13032543.0,13810,0.8,1030845019,SP500_50,1024330286.0,5,1476342000
0.2,459854871.0,13811,0.8,1029500779,SP500_50,574793166.0,5,1476428400
0.2,14750495.0,13812,0.8,1031300754,SP500_50,1021452726.0,5,1476687600
0.2,17.0,13813,0.8,1033234392,SP500_50,1037149650.0,5,1476774000
0.2,14785055.0,13814,0.8,1035324632,SP500_50,1024381770.0,5,1476860400
0.2,14785055.0,13815,0.8,1014770945,SP500_50,1003648948.0,5,1476946800
0.2,475147117.0,13816,0.8,991574057,SP500_50,510405475.0,5,1477033200
0.2,8395477.0,13817,0.8,983912212,SP500_50,975647723.0,5,1477292400
0.2,429409415.0,13818,0.8,978443227,SP500_50,546495887.0,5,1477378800
0.2,4191528.0,13819,0.8,972807385,SP500_50,968148496.0,5,1477465200
0.2,16661404.0,13820,0.8,989431325,SP500_50,971110847.0,5,1477551600
0.2,16661404.0,13821,0.8,986929392,SP500_50,970835800.0,5,1477638000
0.2,688222589.0,13822,0.8,986643469,SP500_50,306232460.0,5,1477897200
0.2,466743009.0,13823,0.8,976130619,SP500_50,526382086.0,5,1477983600
0.2,904480604.0,13824,0.8,963770732,SP500_50,66161838.0,5,1478070000
0.3,175.0,13713,0.8,1005814438,SP500_50,1005814263.0,1,1464246000
0.3,300.0,13714,0.8,1012042604,SP500_50,1012042302.0,1,1464332400
0.3,344.0,13715,0.8,1017065956,SP500_50,1017066694.0,1,1464678000
0.3,10535890.0,13716,0.8,1006740518,SP500_50,996199622.0,1,1464764400
0.3,516065528.0,13717,0.8,1011792515,SP500_50,499807624.0,1,1464850800
0.3,516065484.0,13718,0.8,1017696756,SP500_50,500764211.0,1,1464937200
0.3,516065582.0,13719,0.8,1017302956,SP500_50,498764219.0,1,1465196400
0.3,42544.0,13720,0.8,1032491891,SP500_50,1025019385.0,1,1465282800
0.3,4132887.0,13721,0.8,1031137786,SP500_50,1019574264.0,1,1465369200
0.3,38510264.0,13722,0.8,1037389438,SP500_50,991233476.0,1,1465455600
0.3,36538284.0,13723,0.8,1046002665,SP500_50,1002434841.0,1,1465542000
0.3,36538233.0,13724,0.8,1042301754,SP500_50,999691834.0,1,1465801200
0.3,36538182.0,13725,0.8,1047869581,SP500_50,1005484512.0,1,1465887600
0.3,68870159.0,13726,0.8,1046067371,SP500_50,971342234.0,1,1465974000
0.3,36603736.0,13727,0.8,1054464113,SP500_50,1011657510.0,1,1466060400
0.3,23404902.0,13728,0.8,1060668959,SP500_50,1030919887.0,1,1466146800
0.3,23404855.0,13729,0.8,1061647042,SP500_50,1031540353.0,1,1466406000
0.3,23404961.0,13730,0.8,1069095120,SP500_50,1038887709.0,1,1466492400
0.3,23404956.0,13731,0.8,1070965724,SP500_50,1041136907.0,1,1466578800
0.3,33.0,13732,0.8,1085148409,SP500_50,1079467859.0,1,1466665200
0.3,17684479.0,13733,0.8,1074869076,SP500_50,1052597120.0,1,1466751600
0.3,484792295.0,13734,0.8,1080890425,SP500_50,592347286.0,1,1467010800
0.3,479719487.0,13735,0.8,1084327620,SP500_50,599015947.0,1,1467097200
0.3,479719381.0,13736,0.8,1095094188,SP500_50,606862323.0,1,1467183600
0.3,525862834.0,13737,0.8,1111901549,SP500_50,570860277.0,1,1467270000
0.3,12748948.0,13738,0.8,1119342376,SP500_50,1087134268.0,1,1467356400
0.3,12748898.0,13739,0.8,1118895837,SP500_50,1087573855.0,1,1467702000
0.3,12748949.0,13740,0.8,1120415956,SP500_50,1088997396.0,1,1467788400
0.3,9.0,13741,0.8,1102580971,SP500_50,1083322540.0,1,1467874800
0.3,36115203.0,13742,0.8,1113234164,SP500_50,1057238478.0,1,1467961200
0.3,45.0,13743,0.8,1112335063,SP500_50,1092037076.0,1,1468220400
0.3,45.0,13744,0.8,1108902921,SP500_50,1087660781.0,1,1468306800
0.3,45.0,13745,0.8,1117265304,SP500_50,1095275224.0,1,1468393200
0.3,45.0,13746,0.8,1119022296,SP500_50,1096858560.0,1,1468479600
0.3,45.0,13747,0.8,1120827522,SP500_50,1098515338.0,1,1468566000
0.3,18.0,13748,0.8,1120745718,SP500_50,1098321338.0,1,1468825200
0.3,4.0,13749,0.8,1116688024,SP500_50,1094757199.0,1,1468911600
0.3,18.0,13750,0.8,1115779457,SP500_50,1093534636.0,1,1468998000
0.3,13889402.0,13751,0.8,1110889693,SP500_50,1075105110.0,1,1469084400
0.3,38601724.0,13752,0.8,1125624189,SP500_50,1064678479.0,1,1469170800
0.3,38601755.0,13753,0.8,1120821313,SP500_50,1060359639.0,1,1469430000
0.3,50588207.0,13754,0.8,1104146933,SP500_50,1031895406.0,1,1469516400
0.3,4513323.0,13755,0.8,1111226337,SP500_50,1087514246.0,1,1469602800
0.3,22.0,13756,0.8,1103861659,SP500_50,1085884093.0,1,1469689200
0.3,17.0,13757,0.8,1118491785,SP500_50,1100628856.0,1,1469775600
0.3,11.0,13758,0.8,1107754913,SP500_50,1090623948.0,1,1470034800
0.3,2995648.0,13759,0.8,1101702227,SP500_50,1082398627.0,1,1470121200
0.3,22356.0,13760,0.8,1100781677,SP500_50,1084088650.0,1,1470207600
0.3,2987907.0,13761,0.8,1099995570,SP500_50,1080536855.0,1,1470294000
0.3,1088338.0,13762,0.8,1098247536,SP500_50,1080544215.0,1,1470380400
0.3,6273.0,13763,0.8,1096192700,SP500_50,1078812625.0,1,1470639600
0.3,140408.0,13764,0.8,1098662913,SP500_50,1081380398.0,1,1470726000
0.3,28.0,13765,0.8,1101610095,SP500_50,1084297417.0,1,1470812400
0.3,4.0,13766,0.8,1104388417,SP500_50,1087105769.0,1,1470898800
0.3,12.0,13767,0.8,1100308295,SP500_50,1083481975.0,1,1470985200
0.3,791357.0,13768,0.8,1096756529,SP500_50,1079037844.0,1,1471244400
0.3,3407.0,13769,0.8,1074410407,SP500_50,1057592468.0,1,1471330800
0.3,279741.0,13770,0.8,1075993743,SP500_50,1058934961.0,1,1471417200
0.3,549395423.0,13771,0.8,1067490485,SP500_50,497209380.0,1,1471503600
0.3,476937137.0,13772,0.8,1058395862,SP500_50,565903477.0,1,1471590000
0.3,465312855.0,13773,0.8,1058117569,SP500_50,578702205.0,1,1471849200
0.3,465312855.0,13774,0.8,1058629288,SP500_50,580372379.0,1,1471935600
0.3,563572447.0,13775,0.8,1058313465,SP500_50,481847666.0,1,1472022000
0.3,521735856.0,13776,0.8,1062608174,SP500_50,525700591.0,1,1472108400
0.3,489301748.0,13777,0.8,1051205172,SP500_50,551799694.0,1,1472194800
0.3,40347597.0,13778,0.8,1059347991,SP500_50,1007524980.0,1,1472454000
0.3,524012201.0,13779,0.8,1055982369,SP500_50,520069032.0,1,1472540400
0.3,452477688.0,13780,0.8,1055703252,SP500_50,591668721.0,1,1472626800
0.3,452477688.0,13781,0.8,1058519792,SP500_50,593610423.0,1,1472713200
0.3,157284.0,13782,0.8,1061730681,SP500_50,1049429329.0,1,1472799600
0.3,461627553.0,13783,0.8,1071321517,SP500_50,596037121.0,1,1473145200
0.3,574390934.0,13784,0.8,1073920481,SP500_50,485007920.0,1,1473231600
0.3,4463318.0,13785,0.8,1071936924,SP500_50,1057302739.0,1,1473318000
0.3,138821408.0,13786,0.8,1035292905,SP500_50,902099017.0,1,1473404400
0.3,518195200.0,13787,0.8,1056006086,SP500_50,528194423.0,1,1473663600
0.3,596509199.0,13788,0.8,1035173271,SP500_50,437997708.0,1,1473750000
0.3,596509124.0,13789,0.8,1033996677,SP500_50,438338307.0,1,1473836400
0.3,31655700.0,13790,0.8,1045205489,SP500_50,1010286167.0,1,1473922800
0.3,520259775.0,13791,0.8,1040724874,SP500_50,515123376.0,1,1474009200
0.3,521548969.0,13792,0.8,1033765441,SP500_50,509778737.0,1,1474268400
0.3,429777967.0,13793,0.8,1031694687,SP500_50,601352988.0,1,1474354800
0.3,26535482.0,13794,0.8,1044861590,SP500_50,1009045977.0,1,1474441200
0.3,577813091.0,13795,0.8,1056569221,SP500_50,469065292.0,1,1474527600
0.3,505112221.0,13796,0.8,1060416353,SP500_50,543779220.0,1,1474614000
0.3,528668832.0,13797,0.8,1054668719,SP500_50,516585102.0,1,1474873200
0.3,498286033.0,13798,0.8,1061677590,SP500_50,550427336.0,1,1474959600
0.3,602718184.0,13799,0.8,1044646413,SP500_50,443190684.0,1,1475046000
0.3,438325811.0,13800,0.8,1042392971,SP500_50,608248685.0,1,1475132400
0.3,6563341.0,13801,0.8,1039274568,SP500_50,1037490373.0,1,1475218800
